episode,timesteps,window,moving_average_reward,best_moving_average_reward,episodes_since_improvement,stopped
78,13797,40,-464.06507929999987,-464.06507929999987,0,0
79,13904,40,-461.94571405,-461.94571405,0,0
80,14020,40,-455.08062505,-455.08062505,0,0
81,14133,40,-453.64553795,-453.64553795,0,0
82,14445,40,-460.46245904999995,-453.64553795,1,0
83,14557,40,-459.22397064999996,-453.64553795,2,0
84,14673,40,-458.08449237499997,-453.64553795,3,0
85,14784,40,-456.40154382499986,-453.64553795,4,0
86,14895,40,-455.28081274999994,-453.64553795,5,0
87,15008,40,-453.600886875,-453.64553795,6,0
88,15150,40,-453.47474324999996,-453.64553795,7,0
89,15294,40,-453.001559825,-453.001559825,0,0
90,15401,40,-450.99090149999984,-450.99090149999984,0,0
91,15549,40,-451.61046529999993,-450.99090149999984,1,0
92,15661,40,-450.0243052999999,-450.0243052999999,0,0
93,15774,40,-448.72405005,-448.72405005,0,0
94,15911,40,-447.8509596999999,-447.8509596999999,0,0
95,16023,40,-445.9694064249999,-445.9694064249999,0,0
96,16164,40,-446.9051963249998,-445.9694064249999,1,0
97,16309,40,-447.77978779999984,-445.9694064249999,2,0
98,16445,40,-447.6153957499998,-445.9694064249999,3,0
99,16558,40,-446.72525334999983,-445.9694064249999,4,0
100,16676,40,-442.8609818499999,-442.8609818499999,0,0
101,16790,40,-441.5218357,-441.5218357,0,0
102,16897,40,-439.31903600000004,-439.31903600000004,0,0
103,17043,40,-440.2330901,-439.31903600000004,1,0
104,17159,40,-439.26878969999996,-439.31903600000004,2,0
105,17276,40,-440.1490294249999,-439.31903600000004,3,0
106,17391,40,-440.30102422500005,-439.31903600000004,4,0
107,17502,40,-439.0458513500001,-439.31903600000004,5,0
108,17616,40,-437.63418422500007,-437.63418422500007,0,0
109,17732,40,-436.34876270000007,-436.34876270000007,0,0
110,17867,40,-436.26239890000005,-436.34876270000007,1,0
111,17974,40,-434.41031632500005,-434.41031632500005,0,0
112,18089,40,-434.8387696000001,-434.41031632500005,1,0
113,18204,40,-433.79967857500003,-433.79967857500003,0,0
114,18347,40,-431.0566237250001,-431.0566237250001,0,0
115,18484,40,-431.49443900000006,-431.0566237250001,1,0
116,18599,40,-431.59894782500015,-431.0566237250001,2,0
117,18712,40,-431.6486784250002,-431.0566237250001,3,0
118,18827,40,-431.811804175,-431.0566237250001,4,0
119,18940,40,-432.40076387499994,-431.0566237250001,5,0
120,19047,40,-431.47626374999993,-431.0566237250001,6,0
121,19164,40,-431.848642625,-431.0566237250001,7,0
122,19277,40,-423.85525117500003,-423.85525117500003,0,0
123,19391,40,-424.0718400250001,-423.85525117500003,1,0
124,19500,40,-423.52982485,-423.85525117500003,2,0
125,19612,40,-423.829157125,-423.85525117500003,3,0
126,19725,40,-424.21101655,-423.85525117500003,4,0
127,19924,40,-428.29323632500007,-423.85525117500003,5,0
128,20031,40,-426.43681337500004,-423.85525117500003,6,0
129,20182,40,-426.98580360000005,-423.85525117500003,7,0
130,20299,40,-428.3856035250001,-423.85525117500003,8,0
131,20411,40,-426.5383163750001,-423.85525117500003,9,0
132,20518,40,-426.3740359,-423.85525117500003,10,0
133,20631,40,-426.538483,-423.85525117500003,11,0
134,20745,40,-425.8604056749999,-423.85525117500003,12,0
135,20901,40,-428.2538812749999,-423.85525117500003,13,0
136,21011,40,-427.09204515,-423.85525117500003,14,0
137,21128,40,-425.986464525,-423.85525117500003,15,0
138,21243,40,-425.02311332499994,-423.85525117500003,16,0
139,21393,40,-426.933409675,-423.85525117500003,17,0
140,21531,40,-427.6933491,-423.85525117500003,18,0
141,21686,40,-429.88906362499995,-423.85525117500003,19,0
142,21800,40,-430.722131775,-423.85525117500003,20,0
143,21919,40,-429.59136117500003,-423.85525117500003,21,0
144,22027,40,-428.99012385000003,-423.85525117500003,22,0
145,22142,40,-428.32854914999996,-423.85525117500003,23,0
146,22254,40,-428.24600925000004,-423.85525117500003,24,0
147,22370,40,-428.7827286,-423.85525117500003,25,0
148,22487,40,-429.2618775500001,-423.85525117500003,26,0
149,22595,40,-428.482526325,-423.85525117500003,27,0
150,22709,40,-427.064486725,-423.85525117500003,28,0
151,22823,40,-427.72406824999996,-423.85525117500003,29,0
152,22938,40,-427.7848849999999,-423.85525117500003,30,0
153,23045,40,-427.62079789999996,-423.85525117500003,31,0
154,23158,40,-426.276426325,-423.85525117500003,32,0
155,23275,40,-426.122404975,-423.85525117500003,33,0
156,23389,40,-426.06043897499995,-423.85525117500003,34,0
157,23506,40,-426.55329592499993,-423.85525117500003,35,0
158,23650,40,-428.01727494999994,-423.85525117500003,36,0
159,23800,40,-430.22930047499983,-423.85525117500003,37,0
160,23919,40,-431.7241395499999,-423.85525117500003,38,0
161,24043,40,-432.72162849999984,-423.85525117500003,39,0
162,24183,40,-433.87225769999986,-423.85525117500003,40,1
