episode,timesteps,window,moving_average_reward,best_moving_average_reward,episodes_since_improvement,stopped
69,11718,30,-2.514313999999999,-2.9043188333333356,3,0
70,11802,30,-1.9381944333333339,-2.9043188333333356,4,0
71,12102,30,-8.86844566666667,-2.9043188333333356,5,0
72,12311,30,-11.34712593333333,-2.9043188333333356,6,0
73,12386,30,-11.589000333333335,-2.9043188333333356,7,0
74,12569,30,-14.057677499999999,-2.9043188333333356,8,0
75,12693,30,-15.342549566666658,-2.9043188333333356,9,0
76,12800,30,-9.018937999999999,-2.9043188333333356,10,0
77,13061,30,-12.309773566666662,-2.9043188333333356,11,0
78,13156,30,-4.955964866666667,-2.9043188333333356,12,0
79,13198,30,-3.3683499333333335,-2.9043188333333356,13,0
80,13290,30,3.889025700000001,3.889025700000001,0,0
81,13419,30,9.836222566666667,9.836222566666667,0,0
82,13609,30,7.5356340999999984,9.836222566666667,1,0
83,13683,30,7.5531285,9.836222566666667,2,0
84,13759,30,8.088950633333333,9.836222566666667,3,0
85,13800,30,15.390820666666665,15.390820666666665,0,0
86,13932,30,13.728667833333331,15.390820666666665,1,0
87,14051,30,20.317705500000002,20.317705500000002,0,0
88,14230,30,21.64882726666667,21.64882726666667,0,0
89,14343,30,23.124764033333335,23.124764033333335,0,0
90,14460,30,22.059659033333332,23.124764033333335,1,0
91,14564,30,21.280210333333333,23.124764033333335,2,0
92,14637,30,20.996504266666665,23.124764033333335,3,0
93,14732,30,27.642363133333337,27.642363133333337,0,0
94,14808,30,27.301300966666666,27.642363133333337,1,0
95,14873,30,29.079028400000002,29.079028400000002,0,0
96,14908,30,29.238825433333332,29.079028400000002,1,0
97,15005,30,28.962972233333335,29.079028400000002,2,0
98,15107,30,35.993502166666666,35.993502166666666,0,0
99,15129,30,36.62260266666667,35.993502166666666,1,0
100,15223,30,36.58413653333333,35.993502166666666,2,0
101,15331,30,42.943184566666666,42.943184566666666,0,0
102,15430,30,44.67420813333333,44.67420813333333,0,0
103,15549,30,44.03763506666667,44.67420813333333,1,0
104,15767,30,43.556353800000004,44.67420813333333,2,0
105,15868,30,43.69845923333333,44.67420813333333,3,0
106,15924,30,44.47910583333334,44.67420813333333,4,0
107,16063,30,46.72871443333334,46.72871443333334,0,0
108,16099,30,47.23893863333333,46.72871443333334,1,0
109,16196,30,46.46854336666667,46.72871443333334,2,0
110,16226,30,47.355480199999995,46.72871443333334,3,0
111,16303,30,48.250431199999994,48.250431199999994,0,0
112,16353,30,50.34717313333332,50.34717313333332,0,0
113,16424,30,50.37217763333333,50.34717313333332,1,0
114,16498,30,50.2409872,50.34717313333332,2,0
115,16594,30,49.688330766666674,50.34717313333332,3,0
116,16795,30,48.64676336666666,50.34717313333332,4,0
117,16816,30,49.62966146666667,50.34717313333332,5,0
118,16897,30,51.10097773333334,50.34717313333332,6,0
119,16971,30,51.390661,51.390661,0,0
120,17052,30,51.67108356666667,51.390661,1,0
121,17116,30,52.20708440000001,51.390661,2,0
122,17188,30,52.01089320000001,51.390661,3,0
123,17220,30,52.541957900000014,52.541957900000014,0,0
124,17298,30,52.57805260000001,52.541957900000014,1,0
125,17374,30,52.3507022,52.541957900000014,2,0
126,17446,30,51.7335362,52.541957900000014,3,0
127,17551,30,51.42607306666668,52.541957900000014,4,0
128,17590,30,52.17752726666667,52.541957900000014,5,0
129,17716,30,50.642317333333345,52.541957900000014,6,0
130,17811,30,50.61567973333334,52.541957900000014,7,0
131,17939,30,50.36238176666667,52.541957900000014,8,0
132,18037,30,49.94850830000001,52.541957900000014,9,0
133,18195,30,49.25033126666667,52.541957900000014,10,0
134,18323,30,50.76348646666667,52.541957900000014,11,0
135,18369,30,51.61704506666668,52.541957900000014,12,0
136,18471,30,51.17137463333334,52.541957900000014,13,0
137,18592,30,51.32761053333334,52.541957900000014,14,0
138,18711,30,49.932469,52.541957900000014,15,0
139,18834,30,49.335791366666676,52.541957900000014,16,0
140,18862,30,49.35493373333334,52.541957900000014,17,0
141,18938,30,49.22888333333333,52.541957900000014,18,0
142,19035,30,48.48202133333334,52.541957900000014,19,0
143,19109,30,48.469830900000005,52.541957900000014,20,0
144,19176,30,48.77541270000001,52.541957900000014,21,0
145,19231,30,49.154731866666665,52.541957900000014,22,0
146,19471,30,48.40992686666667,52.541957900000014,23,0
147,19520,30,47.97186426666667,52.541957900000014,24,0
148,19567,30,48.3651621,52.541957900000014,25,0
149,19617,30,48.77050163333333,52.541957900000014,26,0
150,19690,30,48.984812299999994,52.541957900000014,27,0
151,19714,30,49.54115856666667,52.541957900000014,28,0
152,19784,30,49.878224633333325,52.541957900000014,29,0
153,19822,30,49.867889033333334,52.541957900000014,30,1
