root@surya--Legion-5:/workspace/HW2_Work/part3_plusY# python3 test.py   --stage 4   --variant A   --model models/stage4/variantA/run001/best/best_precision_model.zip   --success-distance 0.10   --episodes 5   --step-dt 0.05   --log-position-every 2
[pose] step=88 target_index=1/1 pos=(-0.14, -0.20, 1.49) target=(-0.60, -0.96, 1.45) distance=0.89
[pose] step=90 target_index=1/1 pos=(-0.17, -0.16, 1.50) target=(-0.60, -0.96, 1.45) distance=0.92
[pose] step=92 target_index=1/1 pos=(-0.22, -0.14, 1.51) target=(-0.60, -0.96, 1.45) distance=0.91
[pose] step=94 target_index=1/1 pos=(-0.30, -0.15, 1.52) target=(-0.60, -0.96, 1.45) distance=0.87
[pose] step=96 target_index=1/1 pos=(-0.38, -0.19, 1.54) target=(-0.60, -0.96, 1.45) distance=0.81
[pose] step=98 target_index=1/1 pos=(-0.46, -0.24, 1.54) target=(-0.60, -0.96, 1.45) distance=0.74
[pose] step=100 target_index=1/1 pos=(-0.53, -0.31, 1.54) target=(-0.60, -0.96, 1.45) distance=0.66
[pose] step=102 target_index=1/1 pos=(-0.57, -0.38, 1.53) target=(-0.60, -0.96, 1.45) distance=0.59
[pose] step=104 target_index=1/1 pos=(-0.58, -0.44, 1.51) target=(-0.60, -0.96, 1.45) distance=0.52
[pose] step=106 target_index=1/1 pos=(-0.56, -0.49, 1.49) target=(-0.60, -0.96, 1.45) distance=0.47
[pose] step=108 target_index=1/1 pos=(-0.51, -0.52, 1.47) target=(-0.60, -0.96, 1.45) distance=0.45
[pose] step=110 target_index=1/1 pos=(-0.44, -0.53, 1.46) target=(-0.60, -0.96, 1.45) distance=0.47
[pose] step=112 target_index=1/1 pos=(-0.34, -0.50, 1.45) target=(-0.60, -0.96, 1.45) distance=0.52
[pose] step=114 target_index=1/1 pos=(-0.25, -0.46, 1.45) target=(-0.60, -0.96, 1.45) distance=0.61
[pose] step=116 target_index=1/1 pos=(-0.17, -0.40, 1.44) target=(-0.60, -0.96, 1.45) distance=0.71
[pose] step=118 target_index=1/1 pos=(-0.10, -0.33, 1.44) target=(-0.60, -0.96, 1.45) distance=0.80
[pose] step=120 target_index=1/1 pos=(-0.07, -0.26, 1.44) target=(-0.60, -0.96, 1.45) distance=0.88
[pose] step=122 target_index=1/1 pos=(-0.07, -0.19, 1.45) target=(-0.60, -0.96, 1.45) distance=0.94
[pose] step=124 target_index=1/1 pos=(-0.11, -0.13, 1.46) target=(-0.60, -0.96, 1.45) distance=0.97
[pose] step=126 target_index=1/1 pos=(-0.17, -0.09, 1.48) target=(-0.60, -0.96, 1.45) distance=0.97
[pose] step=128 target_index=1/1 pos=(-0.26, -0.08, 1.50) target=(-0.60, -0.96, 1.45) distance=0.95
[pose] step=130 target_index=1/1 pos=(-0.35, -0.09, 1.52) target=(-0.60, -0.96, 1.45) distance=0.91
[pose] step=132 target_index=1/1 pos=(-0.44, -0.13, 1.54) target=(-0.60, -0.96, 1.45) distance=0.85
[pose] step=134 target_index=1/1 pos=(-0.52, -0.18, 1.55) target=(-0.60, -0.96, 1.45) distance=0.80
[pose] step=136 target_index=1/1 pos=(-0.58, -0.24, 1.55) target=(-0.60, -0.96, 1.45) distance=0.73
[pose] step=138 target_index=1/1 pos=(-0.61, -0.32, 1.54) target=(-0.60, -0.96, 1.45) distance=0.65
[pose] step=140 target_index=1/1 pos=(-0.61, -0.40, 1.52) target=(-0.60, -0.96, 1.45) distance=0.56
[pose] step=142 target_index=1/1 pos=(-0.59, -0.48, 1.50) target=(-0.60, -0.96, 1.45) distance=0.48
[pose] step=144 target_index=1/1 pos=(-0.54, -0.55, 1.48) target=(-0.60, -0.96, 1.45) distance=0.41
[pose] step=146 target_index=1/1 pos=(-0.47, -0.60, 1.45) target=(-0.60, -0.96, 1.45) distance=0.38
[pose] step=148 target_index=1/1 pos=(-0.38, -0.63, 1.43) target=(-0.60, -0.96, 1.45) distance=0.40
[pose] step=150 target_index=1/1 pos=(-0.29, -0.63, 1.41) target=(-0.60, -0.96, 1.45) distance=0.46
[pose] step=152 target_index=1/1 pos=(-0.19, -0.60, 1.39) target=(-0.60, -0.96, 1.45) distance=0.55
[pose] step=154 target_index=1/1 pos=(-0.11, -0.55, 1.38) target=(-0.60, -0.96, 1.45) distance=0.64
[pose] step=156 target_index=1/1 pos=(-0.06, -0.48, 1.37) target=(-0.60, -0.96, 1.45) distance=0.73
[pose] step=158 target_index=1/1 pos=(-0.03, -0.40, 1.38) target=(-0.60, -0.96, 1.45) distance=0.81
[pose] step=160 target_index=1/1 pos=(-0.03, -0.31, 1.39) target=(-0.60, -0.96, 1.45) distance=0.87
[pose] step=162 target_index=1/1 pos=(-0.05, -0.22, 1.40) target=(-0.60, -0.96, 1.45) distance=0.93
[pose] step=164 target_index=1/1 pos=(-0.10, -0.14, 1.43) target=(-0.60, -0.96, 1.45) distance=0.96
[pose] step=166 target_index=1/1 pos=(-0.17, -0.08, 1.45) target=(-0.60, -0.96, 1.45) distance=0.98
[pose] step=168 target_index=1/1 pos=(-0.25, -0.05, 1.47) target=(-0.60, -0.96, 1.45) distance=0.98
[pose] step=170 target_index=1/1 pos=(-0.34, -0.04, 1.50) target=(-0.60, -0.96, 1.45) distance=0.96
[pose] step=172 target_index=1/1 pos=(-0.44, -0.05, 1.52) target=(-0.60, -0.96, 1.45) distance=0.93
[pose] step=174 target_index=1/1 pos=(-0.54, -0.07, 1.55) target=(-0.60, -0.96, 1.45) distance=0.90
[pose] step=176 target_index=1/1 pos=(-0.63, -0.11, 1.56) target=(-0.60, -0.96, 1.45) distance=0.86
[pose] step=178 target_index=1/1 pos=(-0.70, -0.16, 1.57) target=(-0.60, -0.96, 1.45) distance=0.82
[pose] step=180 target_index=1/1 pos=(-0.76, -0.23, 1.57) target=(-0.60, -0.96, 1.45) distance=0.76
[pose] step=182 target_index=1/1 pos=(-0.79, -0.31, 1.56) target=(-0.60, -0.96, 1.45) distance=0.69
[pose] step=184 target_index=1/1 pos=(-0.81, -0.40, 1.55) target=(-0.60, -0.96, 1.45) distance=0.60
[pose] step=186 target_index=1/1 pos=(-0.80, -0.50, 1.53) target=(-0.60, -0.96, 1.45) distance=0.51
[pose] step=188 target_index=1/1 pos=(-0.78, -0.59, 1.51) target=(-0.60, -0.96, 1.45) distance=0.41
[pose] step=190 target_index=1/1 pos=(-0.74, -0.68, 1.48) target=(-0.60, -0.96, 1.45) distance=0.32
[pose] step=192 target_index=1/1 pos=(-0.68, -0.74, 1.46) target=(-0.60, -0.96, 1.45) distance=0.24
[pose] step=194 target_index=1/1 pos=(-0.61, -0.79, 1.43) target=(-0.60, -0.96, 1.45) distance=0.18
[pose] step=196 target_index=1/1 pos=(-0.52, -0.81, 1.41) target=(-0.60, -0.96, 1.45) distance=0.18
[pose] step=198 target_index=1/1 pos=(-0.42, -0.82, 1.38) target=(-0.60, -0.96, 1.45) distance=0.24
[pose] step=200 target_index=1/1 pos=(-0.31, -0.81, 1.37) target=(-0.60, -0.96, 1.45) distance=0.34
[pose] step=202 target_index=1/1 pos=(-0.21, -0.80, 1.35) target=(-0.60, -0.96, 1.45) distance=0.44
[pose] step=204 target_index=1/1 pos=(-0.12, -0.76, 1.34) target=(-0.60, -0.96, 1.45) distance=0.54
[pose] step=206 target_index=1/1 pos=(-0.04, -0.71, 1.33) target=(-0.60, -0.96, 1.45) distance=0.63
[pose] step=208 target_index=1/1 pos=(0.01, -0.65, 1.32) target=(-0.60, -0.96, 1.45) distance=0.70
[pose] step=210 target_index=1/1 pos=(0.04, -0.56, 1.32) target=(-0.60, -0.96, 1.45) distance=0.77
[pose] step=212 target_index=1/1 pos=(0.06, -0.47, 1.33) target=(-0.60, -0.96, 1.45) distance=0.84
[pose] step=214 target_index=1/1 pos=(0.06, -0.36, 1.35) target=(-0.60, -0.96, 1.45) distance=0.90
[pose] step=216 target_index=1/1 pos=(0.05, -0.25, 1.38) target=(-0.60, -0.96, 1.45) distance=0.96
[pose] step=218 target_index=1/1 pos=(0.02, -0.16, 1.40) target=(-0.60, -0.96, 1.45) distance=1.02
[pose] step=220 target_index=1/1 pos=(-0.02, -0.08, 1.42) target=(-0.60, -0.96, 1.45) distance=1.05
[pose] step=222 target_index=1/1 pos=(-0.08, -0.03, 1.44) target=(-0.60, -0.96, 1.45) distance=1.07
[pose] step=224 target_index=1/1 pos=(-0.16, 0.01, 1.46) target=(-0.60, -0.96, 1.45) distance=1.07
[pose] step=226 target_index=1/1 pos=(-0.25, 0.03, 1.49) target=(-0.60, -0.96, 1.45) distance=1.06
[pose] step=228 target_index=1/1 pos=(-0.36, 0.04, 1.52) target=(-0.60, -0.96, 1.45) distance=1.04
[pose] step=230 target_index=1/1 pos=(-0.47, 0.05, 1.55) target=(-0.60, -0.96, 1.45) distance=1.02
[pose] step=232 target_index=1/1 pos=(-0.58, 0.04, 1.57) target=(-0.60, -0.96, 1.45) distance=1.01
[pose] step=234 target_index=1/1 pos=(-0.69, 0.02, 1.59) target=(-0.60, -0.96, 1.45) distance=1.00
[pose] step=236 target_index=1/1 pos=(-0.77, -0.01, 1.61) target=(-0.60, -0.96, 1.45) distance=0.98
[pose] step=238 target_index=1/1 pos=(-0.85, -0.06, 1.61) target=(-0.60, -0.96, 1.45) distance=0.95
[pose] step=240 target_index=1/1 pos=(-0.90, -0.12, 1.61) target=(-0.60, -0.96, 1.45) distance=0.90
[pose] step=242 target_index=1/1 pos=(-0.94, -0.21, 1.60) target=(-0.60, -0.96, 1.45) distance=0.84
[pose] step=244 target_index=1/1 pos=(-0.96, -0.31, 1.59) target=(-0.60, -0.96, 1.45) distance=0.76
[pose] step=246 target_index=1/1 pos=(-0.97, -0.42, 1.57) target=(-0.60, -0.96, 1.45) distance=0.67
[pose] step=248 target_index=1/1 pos=(-0.97, -0.53, 1.55) target=(-0.60, -0.96, 1.45) distance=0.57
[pose] step=250 target_index=1/1 pos=(-0.96, -0.63, 1.52) target=(-0.60, -0.96, 1.45) distance=0.49
[pose] step=252 target_index=1/1 pos=(-0.93, -0.72, 1.50) target=(-0.60, -0.96, 1.45) distance=0.41
[pose] step=254 target_index=1/1 pos=(-0.88, -0.80, 1.47) target=(-0.60, -0.96, 1.45) distance=0.32
[pose] step=256 target_index=1/1 pos=(-0.81, -0.85, 1.44) target=(-0.60, -0.96, 1.45) distance=0.24
[pose] step=258 target_index=1/1 pos=(-0.73, -0.88, 1.41) target=(-0.60, -0.96, 1.45) distance=0.15
[pose] step=260 target_index=1/1 pos=(-0.62, -0.90, 1.39) target=(-0.60, -0.96, 1.45) distance=0.09
[pose] step=260 target_index=1/1 pos=(-0.62, -0.90, 1.39) target=(-0.60, -0.96, 1.45) distance=0.09
episode 3: status=success return=7.828 distance=0.088
[pose] step=0 target_index=1/1 pos=(-0.00, -0.00, 0.50) target=(0.36, -0.34, 0.84) distance=0.60
[pose] step=2 target_index=1/1 pos=(-0.00, -0.01, 0.66) target=(0.36, -0.34, 0.84) distance=0.53
[pose] step=4 target_index=1/1 pos=(-0.00, -0.01, 0.71) target=(0.36, -0.34, 0.84) distance=0.51
[pose] step=6 target_index=1/1 pos=(0.00, -0.01, 0.75) target=(0.36, -0.34, 0.84) distance=0.50
[pose] step=8 target_index=1/1 pos=(0.01, -0.01, 0.78) target=(0.36, -0.34, 0.84) distance=0.49
[pose] step=10 target_index=1/1 pos=(0.02, -0.00, 0.81) target=(0.36, -0.34, 0.84) distance=0.48
[pose] step=12 target_index=1/1 pos=(0.05, 0.01, 0.83) target=(0.36, -0.34, 0.84) distance=0.47
[pose] step=14 target_index=1/1 pos=(0.10, 0.02, 0.85) target=(0.36, -0.34, 0.84) distance=0.45
[pose] step=16 target_index=1/1 pos=(0.15, 0.04, 0.87) target=(0.36, -0.34, 0.84) distance=0.44
[pose] step=18 target_index=1/1 pos=(0.21, 0.06, 0.88) target=(0.36, -0.34, 0.84) distance=0.44
[pose] step=20 target_index=1/1 pos=(0.27, 0.09, 0.89) target=(0.36, -0.34, 0.84) distance=0.45
[pose] step=22 target_index=1/1 pos=(0.33, 0.12, 0.90) target=(0.36, -0.34, 0.84) distance=0.47
[pose] step=24 target_index=1/1 pos=(0.36, 0.15, 0.90) target=(0.36, -0.34, 0.84) distance=0.50
[pose] step=26 target_index=1/1 pos=(0.38, 0.17, 0.90) target=(0.36, -0.34, 0.84) distance=0.52
[pose] step=28 target_index=1/1 pos=(0.38, 0.18, 0.90) target=(0.36, -0.34, 0.84) distance=0.53
[pose] step=30 target_index=1/1 pos=(0.36, 0.18, 0.91) target=(0.36, -0.34, 0.84) distance=0.53
[pose] step=32 target_index=1/1 pos=(0.33, 0.17, 0.91) target=(0.36, -0.34, 0.84) distance=0.52
[pose] step=34 target_index=1/1 pos=(0.30, 0.15, 0.91) target=(0.36, -0.34, 0.84) distance=0.50
[pose] step=36 target_index=1/1 pos=(0.28, 0.12, 0.91) target=(0.36, -0.34, 0.84) distance=0.48
[pose] step=38 target_index=1/1 pos=(0.28, 0.10, 0.91) target=(0.36, -0.34, 0.84) distance=0.45
[pose] step=40 target_index=1/1 pos=(0.31, 0.09, 0.90) target=(0.36, -0.34, 0.84) distance=0.44
[pose] step=42 target_index=1/1 pos=(0.35, 0.10, 0.90) target=(0.36, -0.34, 0.84) distance=0.44
[pose] step=44 target_index=1/1 pos=(0.42, 0.12, 0.90) target=(0.36, -0.34, 0.84) distance=0.48
[pose] step=46 target_index=1/1 pos=(0.50, 0.17, 0.91) target=(0.36, -0.34, 0.84) distance=0.54
[pose] step=48 target_index=1/1 pos=(0.58, 0.23, 0.92) target=(0.36, -0.34, 0.84) distance=0.62
[pose] step=50 target_index=1/1 pos=(0.64, 0.29, 0.92) target=(0.36, -0.34, 0.84) distance=0.70
[pose] step=52 target_index=1/1 pos=(0.69, 0.35, 0.92) target=(0.36, -0.34, 0.84) distance=0.77
[pose] step=54 target_index=1/1 pos=(0.70, 0.38, 0.92) target=(0.36, -0.34, 0.84) distance=0.81
[pose] step=56 target_index=1/1 pos=(0.69, 0.40, 0.92) target=(0.36, -0.34, 0.84) distance=0.82
[pose] step=58 target_index=1/1 pos=(0.64, 0.39, 0.92) target=(0.36, -0.34, 0.84) distance=0.79
[pose] step=60 target_index=1/1 pos=(0.58, 0.35, 0.93) target=(0.36, -0.34, 0.84) distance=0.73
[pose] step=62 target_index=1/1 pos=(0.51, 0.29, 0.94) target=(0.36, -0.34, 0.84) distance=0.66
[pose] step=64 target_index=1/1 pos=(0.44, 0.23, 0.94) target=(0.36, -0.34, 0.84) distance=0.59
[pose] step=66 target_index=1/1 pos=(0.38, 0.17, 0.93) target=(0.36, -0.34, 0.84) distance=0.52
[pose] step=68 target_index=1/1 pos=(0.34, 0.12, 0.91) target=(0.36, -0.34, 0.84) distance=0.47
[pose] step=70 target_index=1/1 pos=(0.34, 0.09, 0.90) target=(0.36, -0.34, 0.84) distance=0.44
[pose] step=72 target_index=1/1 pos=(0.37, 0.09, 0.88) target=(0.36, -0.34, 0.84) distance=0.44
[pose] step=74 target_index=1/1 pos=(0.43, 0.12, 0.88) target=(0.36, -0.34, 0.84) distance=0.47
[pose] step=76 target_index=1/1 pos=(0.50, 0.16, 0.89) target=(0.36, -0.34, 0.84) distance=0.53
[pose] step=78 target_index=1/1 pos=(0.59, 0.22, 0.90) target=(0.36, -0.34, 0.84) distance=0.61
[pose] step=80 target_index=1/1 pos=(0.67, 0.28, 0.91) target=(0.36, -0.34, 0.84) distance=0.70
[pose] step=82 target_index=1/1 pos=(0.74, 0.34, 0.91) target=(0.36, -0.34, 0.84) distance=0.78
[pose] step=84 target_index=1/1 pos=(0.78, 0.38, 0.90) target=(0.36, -0.34, 0.84) distance=0.84
[pose] step=86 target_index=1/1 pos=(0.79, 0.40, 0.90) target=(0.36, -0.34, 0.84) distance=0.86
[pose] step=88 target_index=1/1 pos=(0.76, 0.40, 0.90) target=(0.36, -0.34, 0.84) distance=0.84
[pose] step=90 target_index=1/1 pos=(0.70, 0.37, 0.91) target=(0.36, -0.34, 0.84) distance=0.79
[pose] step=92 target_index=1/1 pos=(0.62, 0.32, 0.92) target=(0.36, -0.34, 0.84) distance=0.72
[pose] step=94 target_index=1/1 pos=(0.53, 0.26, 0.93) target=(0.36, -0.34, 0.84) distance=0.64
[pose] step=96 target_index=1/1 pos=(0.46, 0.21, 0.93) target=(0.36, -0.34, 0.84) distance=0.57
[pose] step=98 target_index=1/1 pos=(0.40, 0.16, 0.92) target=(0.36, -0.34, 0.84) distance=0.51
[pose] step=100 target_index=1/1 pos=(0.37, 0.12, 0.91) target=(0.36, -0.34, 0.84) distance=0.47
[pose] step=102 target_index=1/1 pos=(0.37, 0.10, 0.90) target=(0.36, -0.34, 0.84) distance=0.44
[pose] step=104 target_index=1/1 pos=(0.40, 0.08, 0.89) target=(0.36, -0.34, 0.84) distance=0.43
[pose] step=106 target_index=1/1 pos=(0.46, 0.09, 0.88) target=(0.36, -0.34, 0.84) distance=0.45
[pose] step=108 target_index=1/1 pos=(0.54, 0.11, 0.88) target=(0.36, -0.34, 0.84) distance=0.49
[pose] step=110 target_index=1/1 pos=(0.62, 0.15, 0.88) target=(0.36, -0.34, 0.84) distance=0.56
[pose] step=112 target_index=1/1 pos=(0.70, 0.19, 0.88) target=(0.36, -0.34, 0.84) distance=0.64
[pose] step=114 target_index=1/1 pos=(0.77, 0.25, 0.88) target=(0.36, -0.34, 0.84) distance=0.72
[pose] step=116 target_index=1/1 pos=(0.80, 0.31, 0.88) target=(0.36, -0.34, 0.84) distance=0.79
[pose] step=118 target_index=1/1 pos=(0.81, 0.36, 0.88) target=(0.36, -0.34, 0.84) distance=0.83
[pose] step=120 target_index=1/1 pos=(0.78, 0.40, 0.89) target=(0.36, -0.34, 0.84) distance=0.85
[pose] step=122 target_index=1/1 pos=(0.72, 0.41, 0.90) target=(0.36, -0.34, 0.84) distance=0.84
[pose] step=124 target_index=1/1 pos=(0.64, 0.40, 0.92) target=(0.36, -0.34, 0.84) distance=0.80
[pose] step=126 target_index=1/1 pos=(0.55, 0.38, 0.94) target=(0.36, -0.34, 0.84) distance=0.75
[pose] step=128 target_index=1/1 pos=(0.47, 0.33, 0.95) target=(0.36, -0.34, 0.84) distance=0.69
[pose] step=130 target_index=1/1 pos=(0.40, 0.27, 0.95) target=(0.36, -0.34, 0.84) distance=0.62
[pose] step=132 target_index=1/1 pos=(0.35, 0.20, 0.94) target=(0.36, -0.34, 0.84) distance=0.55
[pose] step=134 target_index=1/1 pos=(0.33, 0.12, 0.93) target=(0.36, -0.34, 0.84) distance=0.48
[pose] step=136 target_index=1/1 pos=(0.34, 0.06, 0.91) target=(0.36, -0.34, 0.84) distance=0.41
[pose] step=138 target_index=1/1 pos=(0.39, 0.01, 0.89) target=(0.36, -0.34, 0.84) distance=0.36
[pose] step=140 target_index=1/1 pos=(0.46, -0.02, 0.87) target=(0.36, -0.34, 0.84) distance=0.34
[pose] step=142 target_index=1/1 pos=(0.54, -0.02, 0.85) target=(0.36, -0.34, 0.84) distance=0.37
[pose] step=144 target_index=1/1 pos=(0.63, 0.00, 0.84) target=(0.36, -0.34, 0.84) distance=0.44
[pose] step=146 target_index=1/1 pos=(0.72, 0.05, 0.83) target=(0.36, -0.34, 0.84) distance=0.53
[pose] step=148 target_index=1/1 pos=(0.79, 0.11, 0.83) target=(0.36, -0.34, 0.84) distance=0.62
[pose] step=150 target_index=1/1 pos=(0.83, 0.19, 0.83) target=(0.36, -0.34, 0.84) distance=0.71
[pose] step=152 target_index=1/1 pos=(0.84, 0.27, 0.83) target=(0.36, -0.34, 0.84) distance=0.78
[pose] step=154 target_index=1/1 pos=(0.81, 0.35, 0.85) target=(0.36, -0.34, 0.84) distance=0.82
[pose] step=156 target_index=1/1 pos=(0.76, 0.41, 0.87) target=(0.36, -0.34, 0.84) distance=0.85
[pose] step=158 target_index=1/1 pos=(0.68, 0.44, 0.89) target=(0.36, -0.34, 0.84) distance=0.85
[pose] step=160 target_index=1/1 pos=(0.59, 0.45, 0.91) target=(0.36, -0.34, 0.84) distance=0.83
[pose] step=162 target_index=1/1 pos=(0.50, 0.44, 0.93) target=(0.36, -0.34, 0.84) distance=0.80
[pose] step=164 target_index=1/1 pos=(0.41, 0.41, 0.95) target=(0.36, -0.34, 0.84) distance=0.76
[pose] step=166 target_index=1/1 pos=(0.33, 0.36, 0.96) target=(0.36, -0.34, 0.84) distance=0.71
[pose] step=168 target_index=1/1 pos=(0.27, 0.29, 0.96) target=(0.36, -0.34, 0.84) distance=0.65
[pose] step=170 target_index=1/1 pos=(0.24, 0.21, 0.95) target=(0.36, -0.34, 0.84) distance=0.58
[pose] step=172 target_index=1/1 pos=(0.23, 0.13, 0.93) target=(0.36, -0.34, 0.84) distance=0.50
[pose] step=174 target_index=1/1 pos=(0.25, 0.04, 0.91) target=(0.36, -0.34, 0.84) distance=0.41
[pose] step=176 target_index=1/1 pos=(0.30, -0.03, 0.89) target=(0.36, -0.34, 0.84) distance=0.32
[pose] step=178 target_index=1/1 pos=(0.36, -0.09, 0.86) target=(0.36, -0.34, 0.84) distance=0.26
[pose] step=180 target_index=1/1 pos=(0.45, -0.12, 0.84) target=(0.36, -0.34, 0.84) distance=0.24
[pose] step=182 target_index=1/1 pos=(0.54, -0.13, 0.82) target=(0.36, -0.34, 0.84) distance=0.28
[pose] step=184 target_index=1/1 pos=(0.64, -0.12, 0.80) target=(0.36, -0.34, 0.84) distance=0.36
[pose] step=186 target_index=1/1 pos=(0.73, -0.08, 0.78) target=(0.36, -0.34, 0.84) distance=0.45
[pose] step=188 target_index=1/1 pos=(0.80, -0.02, 0.77) target=(0.36, -0.34, 0.84) distance=0.55
[pose] step=190 target_index=1/1 pos=(0.85, 0.05, 0.77) target=(0.36, -0.34, 0.84) distance=0.63
[pose] step=192 target_index=1/1 pos=(0.87, 0.14, 0.77) target=(0.36, -0.34, 0.84) distance=0.70
[pose] step=194 target_index=1/1 pos=(0.87, 0.23, 0.79) target=(0.36, -0.34, 0.84) distance=0.77
[pose] step=196 target_index=1/1 pos=(0.84, 0.32, 0.80) target=(0.36, -0.34, 0.84) distance=0.82
[pose] step=198 target_index=1/1 pos=(0.80, 0.40, 0.83) target=(0.36, -0.34, 0.84) distance=0.86
[pose] step=200 target_index=1/1 pos=(0.73, 0.46, 0.85) target=(0.36, -0.34, 0.84) distance=0.88
[pose] step=202 target_index=1/1 pos=(0.65, 0.49, 0.87) target=(0.36, -0.34, 0.84) distance=0.89
[pose] step=204 target_index=1/1 pos=(0.56, 0.51, 0.90) target=(0.36, -0.34, 0.84) distance=0.88
[pose] step=206 target_index=1/1 pos=(0.46, 0.51, 0.92) target=(0.36, -0.34, 0.84) distance=0.86
[pose] step=208 target_index=1/1 pos=(0.36, 0.49, 0.95) target=(0.36, -0.34, 0.84) distance=0.84
[pose] step=210 target_index=1/1 pos=(0.26, 0.46, 0.97) target=(0.36, -0.34, 0.84) distance=0.82
[pose] step=212 target_index=1/1 pos=(0.18, 0.42, 0.98) target=(0.36, -0.34, 0.84) distance=0.80
[pose] step=214 target_index=1/1 pos=(0.11, 0.37, 0.99) target=(0.36, -0.34, 0.84) distance=0.77
[pose] step=216 target_index=1/1 pos=(0.07, 0.29, 0.99) target=(0.36, -0.34, 0.84) distance=0.72
[pose] step=218 target_index=1/1 pos=(0.04, 0.21, 0.98) target=(0.36, -0.34, 0.84) distance=0.66
[pose] step=220 target_index=1/1 pos=(0.03, 0.11, 0.96) target=(0.36, -0.34, 0.84) distance=0.58
[pose] step=222 target_index=1/1 pos=(0.03, 0.01, 0.94) target=(0.36, -0.34, 0.84) distance=0.50
[pose] step=224 target_index=1/1 pos=(0.05, -0.09, 0.92) target=(0.36, -0.34, 0.84) distance=0.41
[pose] step=226 target_index=1/1 pos=(0.09, -0.17, 0.89) target=(0.36, -0.34, 0.84) distance=0.33
[pose] step=228 target_index=1/1 pos=(0.15, -0.24, 0.86) target=(0.36, -0.34, 0.84) distance=0.24
[pose] step=230 target_index=1/1 pos=(0.22, -0.29, 0.83) target=(0.36, -0.34, 0.84) distance=0.15
[pose] step=232 target_index=1/1 pos=(0.31, -0.31, 0.81) target=(0.36, -0.34, 0.84) distance=0.07
[pose] step=232 target_index=1/1 pos=(0.31, -0.31, 0.81) target=(0.36, -0.34, 0.84) distance=0.07
episode 4: status=success return=10.922 distance=0.070
[pose] step=0 target_index=1/1 pos=(0.00, 0.00, 0.50) target=(0.92, 0.67, 0.74) distance=1.16
[pose] step=2 target_index=1/1 pos=(0.00, 0.01, 0.79) target=(0.92, 0.67, 0.74) distance=1.13
[pose] step=4 target_index=1/1 pos=(0.00, 0.01, 0.79) target=(0.92, 0.67, 0.74) distance=1.13
[pose] step=6 target_index=1/1 pos=(0.01, 0.02, 0.78) target=(0.92, 0.67, 0.74) distance=1.12
[pose] step=8 target_index=1/1 pos=(0.03, 0.04, 0.78) target=(0.92, 0.67, 0.74) distance=1.09
[pose] step=10 target_index=1/1 pos=(0.07, 0.07, 0.77) target=(0.92, 0.67, 0.74) distance=1.04
[pose] step=12 target_index=1/1 pos=(0.12, 0.12, 0.77) target=(0.92, 0.67, 0.74) distance=0.97
[pose] step=14 target_index=1/1 pos=(0.19, 0.19, 0.78) target=(0.92, 0.67, 0.74) distance=0.87
[pose] step=16 target_index=1/1 pos=(0.27, 0.27, 0.79) target=(0.92, 0.67, 0.74) distance=0.77
[pose] step=18 target_index=1/1 pos=(0.35, 0.35, 0.80) target=(0.92, 0.67, 0.74) distance=0.65
[pose] step=20 target_index=1/1 pos=(0.44, 0.43, 0.81) target=(0.92, 0.67, 0.74) distance=0.54
[pose] step=22 target_index=1/1 pos=(0.53, 0.50, 0.80) target=(0.92, 0.67, 0.74) distance=0.43
[pose] step=24 target_index=1/1 pos=(0.59, 0.55, 0.80) target=(0.92, 0.67, 0.74) distance=0.35
[pose] step=26 target_index=1/1 pos=(0.64, 0.58, 0.78) target=(0.92, 0.67, 0.74) distance=0.29
[pose] step=28 target_index=1/1 pos=(0.66, 0.60, 0.77) target=(0.92, 0.67, 0.74) distance=0.26
[pose] step=30 target_index=1/1 pos=(0.66, 0.61, 0.76) target=(0.92, 0.67, 0.74) distance=0.26
[pose] step=32 target_index=1/1 pos=(0.65, 0.62, 0.76) target=(0.92, 0.67, 0.74) distance=0.27
[pose] step=34 target_index=1/1 pos=(0.64, 0.63, 0.76) target=(0.92, 0.67, 0.74) distance=0.28
[pose] step=36 target_index=1/1 pos=(0.63, 0.66, 0.77) target=(0.92, 0.67, 0.74) distance=0.29
[pose] step=38 target_index=1/1 pos=(0.64, 0.70, 0.78) target=(0.92, 0.67, 0.74) distance=0.28
[pose] step=40 target_index=1/1 pos=(0.67, 0.75, 0.79) target=(0.92, 0.67, 0.74) distance=0.26
[pose] step=42 target_index=1/1 pos=(0.72, 0.79, 0.80) target=(0.92, 0.67, 0.74) distance=0.24
[pose] step=44 target_index=1/1 pos=(0.78, 0.83, 0.81) target=(0.92, 0.67, 0.74) distance=0.21
[pose] step=46 target_index=1/1 pos=(0.85, 0.84, 0.81) target=(0.92, 0.67, 0.74) distance=0.20
[pose] step=48 target_index=1/1 pos=(0.91, 0.85, 0.80) target=(0.92, 0.67, 0.74) distance=0.19
[pose] step=50 target_index=1/1 pos=(0.96, 0.85, 0.79) target=(0.92, 0.67, 0.74) distance=0.19
[pose] step=52 target_index=1/1 pos=(0.98, 0.85, 0.78) target=(0.92, 0.67, 0.74) distance=0.19
[pose] step=54 target_index=1/1 pos=(0.98, 0.86, 0.77) target=(0.92, 0.67, 0.74) distance=0.20
[pose] step=56 target_index=1/1 pos=(0.96, 0.88, 0.77) target=(0.92, 0.67, 0.74) distance=0.21
