episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
163,30602,-187.336289,crash,-252.15932855,0.0,1.0516823530197144,0,best_average_model
164,30688,-191.068524,crash,-247.91879320000004,0.0,0.8052859306335449,0,best_average_model
165,30767,-185.957712,crash,-243.87652765000007,0.0,0.7700115442276001,0,best_average_model
166,30856,-201.950022,crash,-238.67998330000006,0.0,0.7940134406089783,0,best_average_model
167,30942,-218.842914,crash,-230.39864925,0.0,0.9981437921524048,0,best_average_model
168,31000,-165.387741,crash,-223.9213581,0.0,0.798602283000946,0,best_average_model
169,31099,-207.487135,crash,-221.46368784999999,0.0,0.7907847166061401,0,best_average_model
170,31203,-242.029194,crash,-217.51104304999996,0.0,1.1364176273345947,0,best_average_model
171,31295,-217.600077,crash,-209.23831144999994,0.0,1.168616533279419,0,best_average_model
172,31357,-172.061751,crash,-205.56564894999997,0.0,0.8185644745826721,0,best_average_model
173,31409,-169.219438,crash,-203.88806275,0.0,1.1145973205566406,0,best_average_model
174,31482,-196.479551,crash,-202.1991455,0.0,0.9345961809158325,0,best_average_model
175,31541,-150.887629,crash,-196.14093674999998,0.0,0.6267894506454468,0,best_average_model
177,31684,-194.25547,crash,-192.95190625,0.0,1.0121431350708008,0,best_average_model
178,31745,-171.822384,crash,-190.82786815,0.0,1.109209418296814,0,best_average_model
179,31813,-173.780144,crash,-190.3081257,0.0,0.7818622589111328,0,best_average_model
180,31876,-177.456412,crash,-190.2810907,0.0,0.8934984803199768,0,best_average_model
181,31947,-199.179068,crash,-190.09220839999998,0.0,1.1763931512832642,0,best_average_model
182,32000,-164.35595,crash,-188.4209516,0.0,0.9391354322433472,0,best_average_model
183,32063,-168.883203,crash,-187.4982973,0.0,0.9861379861831665,0,best_average_model
184,32120,-164.682089,crash,-186.17897554999996,0.0,0.816376805305481,0,best_average_model
185,32188,-182.917065,crash,-186.0269432,0.0,0.9401693940162659,0,best_average_model
186,32248,-176.759402,crash,-184.7674122,0.0,1.0511728525161743,0,best_average_model
187,32298,-168.67234,crash,-182.2588835,0.0,0.8950645923614502,0,best_average_model
189,32459,-158.447993,crash,-181.15414370000002,0.0,0.5598986744880676,0,best_average_model
190,32530,-181.918577,crash,-178.14861285,0.0,0.806484043598175,0,best_average_model
191,32595,-160.573456,crash,-175.2972818,0.0,0.769232451915741,0,best_average_model
192,32658,-158.341917,crash,-174.61129010000005,0.0,0.7022097706794739,0,best_average_model
194,32806,-193.140763,crash,-174.57271375000002,0.0,0.8533742427825928,0,best_average_model
197,33015,-142.838965,crash,-172.45853455,0.0,0.5670742988586426,0,best_average_model
198,33082,-155.537951,crash,-171.6443129,0.0,0.5988441705703735,0,best_average_model
199,33153,-164.41309,crash,-171.17596020000002,0.0,0.6253961324691772,0,best_average_model
201,33297,-144.333531,crash,-169.7729101,0.0,0.5977218151092529,0,best_average_model
203,33420,-149.633294,crash,-169.20733055000002,0.0,0.5737898349761963,0,best_average_model
204,33486,-154.308748,crash,-168.68866350000002,0.0,0.5790321826934814,0,best_average_model
205,33570,-177.717833,crash,-168.42870190000002,0.0,0.7575109601020813,0,best_average_model
206,33649,-164.678895,crash,-167.82467655000002,0.0,0.7094559669494629,0,best_average_model
207,33717,-156.626322,crash,-167.22237565000003,0.0,0.6073963046073914,0,best_average_model
208,33793,-185.777997,crash,-166.89467115000005,0.0,0.9575167298316956,0,best_average_model
211,34018,-142.521037,crash,-166.39110845000005,0.0,0.5619723200798035,0,best_average_model
212,34073,-142.113226,crash,-165.57967390000002,0.0,0.5982783436775208,0,best_average_model
213,34130,-149.770857,crash,-164.4788818,0.0,0.5916188955307007,0,best_average_model
214,34219,-190.568051,crash,-164.35024620000002,0.0,0.8835987448692322,0,best_average_model
215,34292,-158.233056,crash,-164.32232180000003,0.0,0.6130022406578064,0,best_average_model
216,34354,-161.412549,crash,-163.26841760000002,0.0,0.7184366583824158,0,best_average_model
229,35268,-147.722678,crash,-162.21624120000004,0.0,0.6197444796562195,0,best_average_model
230,35326,-150.906838,crash,-161.99712800000003,0.0,0.56803297996521,0,best_average_model
238,35889,-156.720707,crash,-160.09455295,0.0,0.7119206786155701,0,best_average_model
239,35955,-149.049345,crash,-156.83672,0.0,0.6025117039680481,0,best_average_model
240,36017,-148.412258,crash,-155.69785965,0.0,0.585730791091919,0,best_average_model
241,36085,-154.704638,crash,-154.94041099999998,0.0,0.5942449569702148,0,best_average_model
280,39475,62.771871,success,-184.11370800000003,0.05,0.09172028303146362,0,best_episode_model+best_precision_model
296,40621,-154.889248,crash,-148.1250809,0.05,0.5696130394935608,0,best_average_model
297,40698,-160.110889,crash,-147.9547663,0.05,0.6323726177215576,0,best_average_model
298,40782,-175.898565,crash,-147.31686994999998,0.05,0.6860756874084473,0,best_average_model
353,45231,59.29928,success,-156.59404609999999,0.1,0.07053329795598984,0,best_success_model+best_precision_model
368,46707,60.087213,success,-150.94723555000002,0.15,0.09618434309959412,0,best_success_model
378,47540,57.789895,success,-140.57515959999998,0.15,0.09638094156980515,0,best_average_model
379,47595,56.186502,success,-129.26265544999998,0.2,0.09223204106092453,0,best_average_model+best_success_model
380,47666,-159.269265,crash,-128.88552585,0.2,0.6088756322860718,0,best_average_model
381,47765,-200.935107,crash,-128.56823049999997,0.2,0.9939793944358826,0,best_average_model
382,47842,-158.053147,crash,-127.79618110000001,0.2,0.6232565641403198,0,best_average_model
386,48194,-180.26262,crash,-127.7395572,0.2,0.992385745048523,0,best_average_model
388,48334,62.990807,success,-128.14460194999998,0.2,0.09094639867544174,0,best_episode_model
397,49266,60.601032,success,-141.1852788,0.2,0.06409069150686264,0,best_precision_model
