episode,timesteps,reward,status,recent_average_reward,recent_success_rate,distance_to_target,targets_reached,saved
292,41469,65.918176,success,-129.95549194999998,0.05,0.09122209995985031,0,best_episode_model
308,42324,70.066349,success,-118.42728365,0.1,0.09725785255432129,0,best_episode_model+best_average_model
309,42371,-127.115022,crash,-118.06237254999999,0.1,0.3306150436401367,0,best_average_model
310,42423,-133.553837,crash,-117.61382889999997,0.1,0.42409929633140564,0,best_average_model
318,42803,-127.560571,crash,-116.218921,0.1,0.4786094129085541,0,best_average_model
319,42844,-128.990117,crash,-115.90344449999998,0.1,0.4352353811264038,0,best_average_model
321,42937,-129.698986,crash,-114.35518234999999,0.1,0.399109810590744,0,best_average_model
322,42984,-127.507254,crash,-114.12633979999998,0.1,0.333497017621994,0,best_average_model
323,43022,-119.037033,crash,-113.9454215,0.1,0.2900298535823822,0,best_average_model
324,43064,-117.570199,crash,-112.7696137,0.1,0.25513407588005066,0,best_average_model
325,43106,-130.218166,crash,-112.49694595000003,0.1,0.48071280121803284,0,best_average_model
326,43149,-133.381702,crash,-109.7343931,0.1,0.41696348786354065,0,best_average_model
365,44984,71.785432,success,-118.19527790000002,0.05,0.08913379907608032,0,best_episode_model
368,45120,68.279665,success,-107.95273325000001,0.1,0.07463197410106659,0,best_average_model
369,45166,-126.687253,crash,-107.9067192,0.1,0.3278818726539612,0,best_average_model
370,45212,-122.81552,crash,-107.7394276,0.1,0.30021214485168457,0,best_average_model
371,45249,68.952809,success,-98.29308945,0.15,0.08809591829776764,0,best_average_model+best_success_model
383,45853,66.847843,success,-95.29190995,0.2,0.09388955682516098,0,best_average_model+best_success_model
384,45892,65.380437,success,-85.8143264,0.25,0.09673033654689789,0,best_average_model+best_success_model
